Pole dancing,"Pole dance  combines dance and acrobatics centered on a vertical pole. This performance art form takes place not only in gentleman's clubs as erotic dance, but has also as a mainstream form of fitness, practiced in gyms and dedicated dance studios. Pole dancing enthusiasts are all ages; although many who perform this dance and acrobatic form are adults, that does not stop younger children from learning and performing in competitions. Amateur and professional pole dancing competitions are held in countries around the world.   Pole dance requires significant muscular endurance and coordination (as well as sensuality, in exotic dancing). Today, pole performances by exotic dancers range from basic spins and striptease in more intimate clubs, to athletic moves such as climbs and body inversions in the ""stage heavy"" clubs of Las Vegas and Miami. Dancer Remy Redd at the King of Diamonds, for example, is famous for flipping herself upside down into a split and hanging from the ceiling. Pole dance requires significant strength and flexibility.  Upper body and core strength are required to attain proficiency, proper instruction, and rigorous training is necessary. Since the mid 2000s, promoters of pole dance fitness competitions have been trying to change peoples' perception of pole dance to include pole fitness as a non-sexual form of dance and acrobatics, and are trying to move pole into the Olympics as pole sports.  Pole dance is regarded as a form of exercise which can be used as both an aerobic and anaerobic workout. Recognized schools and qualifications are now commonplace.",https://en.wikipedia.org/wiki/Pole dance
Pool,bad title,
Radio-controlled model playing,bad title,
Role-playing games,"A  role-playing game  (sometimes spelled  roleplaying game ; abbreviated  RPG ) is a game in which players assume the roles of characters in a fictional setting. Players take responsibility for acting out these roles within a narrative, either through literal acting, or through a process of structured decision-making regarding character development. Actions taken within many games succeed or fail according to a formal system of rules and guidelines. There are several forms of role-playing games. The original form, sometimes called the tabletop role-playing game (TRPG), is conducted through discussion, whereas in live action role-playing (LARP), players physically perform their characters' actions. In both of these forms, an arranger called a game master (GM) usually decides on the rules and setting to be used, while acting as the referee; each of the other players takes on the role of a single character. Several varieties of RPG also exist in electronic media, such as multiplayer text-based Multi-User Dungeons (MUDs) and their graphics-based successors, massively multiplayer online role-playing games (MMORPGs). Role-playing games also include single-player role-playing video games in which players control a character, or team of characters, who undertake(s) quests, and may include player capabilities that advance using statistical mechanics. These electronic games sometimes share settings and rules with tabletop RPGs, but emphasize character advancement more than collaborative storytelling. This type of game is well-established, so some RPG-related game forms, such as trading/collectible card games (CCGs) and wargames, may not be included under the definition. Some amount of role-playing activity may be present in such games, but it is not the primary focus. The term  role-playing game  is also sometimes used to describe games involving roleplay simulation and exercises used in teaching, training, and academic research.",https://en.wikipedia.org/wiki/Role-playing game
Shogi,"Shogi  ( 将棋 ,  shōgi ,  English:   ,  Japanese:   [ɕo̞ːŋi]   or   [ɕo̞ːɡʲi] ) , also known as  Japanese chess  or the  Game of Generals , is a two-player strategy board game  that is the Japanese variant of chess. It is the most popular chess variant in Japan.  Shōgi  means general's ( shō   将 ) board game ( gi   棋 ).  Shogi was the earliest chess variant to allow captured pieces to be returned to the board by the capturing player. This drop rule is speculated to have been invented in the 15th century and possibly connected to the practice of 15th century mercenaries switching loyalties when captured instead of being killed. The earliest predecessor of the game, chaturanga, originated in India in the 6th century, and the game was likely transmitted to Japan via China or Korea sometime after the Nara period. Shogi in its present form was played as early as the 16th century, while a direct ancestor without the drop rule was recorded from 1210 in a historical document  Nichūreki , which is an edited copy of  Shōchūreki  and  Kaichūreki  from the late Heian period (c. 1120).",https://en.wikipedia.org/wiki/Shogi
Slot car racing,"Note: this article concerns slot car racing competition. For information on the general slot car hobby, including more detailed coverage of history, scales, track-types and mechanical functioning, see slot car .   Slot car racing  (also called  slotcar racing  or  slot racing ) is the competitive hobby of racing with powered miniature autos (or other vehicles) which are guided by grooves or slots in the track on which they run.  Slot cars are usually models of actual automobiles, though some have bodies purpose-designed for miniature racing. Most enthusiasts use commercially available slot cars (often modified for better performance), others motorize static models, and some ""scratch-build,"" creating their own mechanisms and bodies from basic parts and materials.  Slot car racing ranges from casual get-togethers at home tracks, using whatever cars the host makes available, to very serious competitions in which contestants painstakingly build or modify their own cars for maximum performance and compete in a series of races culminating in a national championship. Some hobbyists, much as in model railroading, build elaborate tracks, sculpted to have the appearance of a real-life racecourse, including miniature buildings, trees and people, while the more purely competitive racers often prefer a track unobstructed by scenery.  Slot car racing was a popular fad in the 1960s, with sales reaching $500 million annually, including 3,000 public courses in the United States alone. The fad sputtered out by the start of the 1970s as amateurs felt squeezed out at races and stayed home in additions to competitions against the radio-controlled car market.",https://en.wikipedia.org/wiki/Slot car racing
Speedcubing,"Speedcubing  (also known as  speedsolving , or just  cubing ) is a sport involving solving a variety of combination puzzles, the most famous being the 3x3x3 puzzle or Rubik's Cube, as quickly as possible. For most puzzles, solving entails performing a series of moves that alters a scrambled puzzle into a state in which every face of the puzzle is a single, solid color. Some puzzles have different requirements to be considered solved, such as the Clock, for which all the dials must be moved into the 12 'o clock position. The standard puzzle sizes are 2x2x2, 3x3x3, 4x4x4, 5x5x5, 6x6x6, and 7x7x7 and the different variations, 3x3x3 one handed, 3x3x3 blindfolded, 4x4x4 blindfolded and 5x5x5 blindfolded. There are also different shapes of the famous puzzles, including Pyraminx, Megaminx, Skewb and Square-1. An individual who competes in speedcubing is known as a speedcuber.",https://en.wikipedia.org/wiki/Speedcubing
Sport stacking,"Sport stacking , also known as  cup stacking  or  speed stacking , is an individual and team sport that involves stacking 9 or 12 (usually 12) specially designed cups in pre-determined sequences as fast as possible. The cups are specially designed to allow for speedier times. Participants of sport stacking stack cups in specific sequences, by aligning the inside left lateral adjunct of each cup with that of the next. Sequences are usually pyramids of 3, 6, or 10 cups. Players compete against the clock or another player.  The governing body setting the rule is the World Sport Stacking Association (WSSA).",https://en.wikipedia.org/wiki/Sport stacking
Table football,"Table football , also known as  table soccer , and known as  foosball    in North America, is a table-top game that is loosely based on  association football / soccer. The aim of the game is to move the ball into the opponent's goal by manipulating rods which have figures attached. Although rules often vary by country and region when the game is played casually, at the competitive level table soccer is played according to a unified code.",https://en.wikipedia.org/wiki/Table football
Table tennis,"Table tennis , also known as  ping-pong  and  whiff-whaff , is a sport in which two or four players hit a lightweight ball, also known as the ping-pong ball, back and forth across a table using small rackets. The game takes place on a hard table divided by a net. Except for the initial serve, the rules are generally as follows: players must allow a ball played toward them to bounce one time on their side of the table, and must return it so that it bounces on the opposite side at least once. A point is scored when a player fails to return the ball within the rules. Play is fast and demands quick reactions. Spinning the ball alters its trajectory and limits an opponent's options, giving the hitter a great advantage.  Table tennis is governed by the worldwide organization International Table Tennis Federation (ITTF), founded in 1926. ITTF currently includes 226 member associations. The table tennis official rules are specified in the ITTF handbook. Table tennis has been an Olympic sport since 1988, with several event categories. From 1988 until 2004, these were men's singles, women's singles, men's doubles and women's doubles. Since 2008, a team event has been played instead of the doubles.",https://en.wikipedia.org/wiki/Table tennis
Volleyball,"Volleyball  is a team sport in which two teams of six players are separated by a net. Each team tries to score points by grounding a ball on the other team's court under organized rules. It has been a part of the official program of the Summer Olympic Games since Tokyo 1964.  The complete set of rules is extensive, but play essentially proceeds as follows: a player on one of the teams begins a 'rally' by serving the ball (tossing or releasing it and then hitting it with a hand or arm), from behind the back boundary line of the court, over the net, and into the receiving team's court. The receiving team must not let the ball be grounded within their court. The team may touch the ball up to 3 times, but individual players may not touch the ball twice consecutively. Typically, the first two touches are used to set up for an attack, an attempt to direct the ball back over the net in such a way that the serving team is unable to prevent it from being grounded in their court.  The rally continues, with each team allowed as many as three consecutive touches, until either (1): a team makes a  kill , grounding the ball on the opponent's court and winning the rally; or (2): a team commits a  fault  and loses the rally. The team that wins the rally is awarded a point and serves the ball to start the next rally. A few of the most common faults include:    causing the ball to touch the ground or floor outside the opponents' court or without first passing over the net;   catching and throwing  the ball;   double hit : two consecutive contacts with the ball made by the same player;   four consecutive contacts with the ball made by the same team;   net foul: touching the net during play;   foot fault: the foot crosses over the boundary line when serving. The ball is usually played with the hands or arms, but players can legally strike or push (short contact) the ball with any part of the body.  A number of consistent techniques have evolved in volleyball, including  spiking  and  blocking  (because these plays are made above the top of the net, the vertical jump is an athletic skill emphasized in the sport) as well as  passing ,  setting , and specialized player positions and offensive and defensive structures.",https://en.wikipedia.org/wiki/Volleyball
VR Gaming,bad title,
Weightlifting,bad title,
Wrestling,"Wrestling  is a combat sport involving grappling-type techniques such as clinch fighting, throws and takedowns, joint locks, pins and other grappling holds. The sport can either be genuinely competitive or sportive entertainment (see professional wrestling). Wrestling comes in different types such as folkstyle, freestyle, Greco-Roman, catch, submission, judo, sambo and others. A wrestling bout is a physical competition, between two (occasionally more) competitors or sparring partners, who attempt to gain and maintain a superior position. There are a wide range of styles with varying rules with both traditional historic and modern styles. Wrestling techniques have been incorporated into other martial arts as well as military hand-to-hand combat systems.  The term  wrestling  is attested in late Old English, as  wræstlunge  (glossing  palestram ).",https://en.wikipedia.org/wiki/Wrestling
Airsoft,"Airsoft  is a competitive team shooting sport in which participants eliminate opposing players by tagging them out of play with spherical plastic projectiles launched via replica air weapons called airsoft guns.  Although very similar to paintball in concept and gameplay, airsoft pellets do not typically leave visible markings on their target, and hits are not always apparent.  Though the pellets can sometimes leave red contusions or ""welts"" on exposed skin, the game relies heavily on an honor system in which the player who has been hit is ethically obliged to call themselves out. The airsoft guns used are mostly magazine-fed, with some having manual/battery-powered spring-piston pump powerplants similar to Nerf Blasters, or pneumatically powered by replaceable compressed gas (e.g. propane (""green gas""), 1,1,1,2-tetrafluoroethane or CO 2 ) canisters.  Many airsoft guns also have mounting platforms compatible with genuine firearm accessories, and cosmetically more resembling real firearms.  This makes them popular for military simulation and historical reenactments.  There are also professional gun safety and weapon manipulation trainings conducted with airsoft in some fields, such as law enforcement trainings, due to better safety and lower cost.  The United States Coast Guard, for instance, has officially adopted airsoft for training in 2018. Airsoft gameplay varies in style and composition, but often ranges from action shooting to short organized live action role-playing (LARP) scenarios, close quarters battle skirmishes, military simulations (MilSim) or historical reenactments. It is played in indoor courses or outdoor fields.  Combat situations on the field may involve the use of genuine military tactics to achieve objectives set in each game. Participants may attempt to emulate the tactical equipment and accessories used by modern military and police organizations.  A game is normally kept safe by trained professionals acting as supervisors and umpires.   Before gameplay, an airsoft gun's muzzle velocity is usually checked through a chronograph and usually measured in feet per second (FPS).  Some countries have a set velocity or muzzle energy restriction; guns shooting over the legal velocity can be confiscated. Some playing fields further restrict minimum engagement distances, requiring players to yell ""Mercy!"" or another phrase instead of shooting other players at close distances. This is done to prevent possible injuries from short range, high energy pellets.",https://en.wikipedia.org/wiki/Airsoft
Archery,"Archery  is the art, sport, practice, or skill of using a bow to shoot arrows. The word comes from the Latin  arcus  for bow. Historically, archery has been used for hunting and combat. In modern times, it is mainly a competitive sport and recreational activity. A person who participates in archery is typically called an  archer  or a  bowman , and a person who is fond of or an expert at archery is sometimes called a  toxophilite  or a  marksman .",https://en.wikipedia.org/wiki/Archery
Association football,"Association football , more commonly known as simply  football  or  soccer  (a shortening of the word ""association""), is a team sport played with a spherical ball between two teams of 11 players. It is played by approximately 250 million players in over 200 countries and dependencies, making it the world's most popular sport. The game is played on a rectangular field called a pitch with a goal at each end. The object of the game is to outscore the opposition by moving the ball beyond the goal line into the opposing goal. The team with the higher number of goals wins the game.  Football is played in accordance with a set of rules known as the Laws of the Game. The ball is 68–70 cm (27–28 in) in circumference and known as the  football . The two teams each compete to get the ball into the other team's goal (between the posts and under the bar), thereby scoring a goal. Players are not allowed to touch the ball with hands or arms while it is in play, except for the goalkeepers within the penalty area. Other players mainly use their feet to strike or pass the ball, but may also use any other part of their body except the hands and the arms.  The team that has scored more goals at the end of the game is the winner; if both teams have scored an equal number of goals either a draw is declared or the game goes into extra time or a penalty shootout depending on the format of the competition. Each team is led by a captain who has only one official responsibility as mandated by the Laws of the Game: to represent their team in the coin toss prior to kick-off or penalty kicks. Football is governed internationally by the International Federation of Association Football (FIFA; French:  Fédération Internationale de Football Association ), which organises World Cups for both men and women every four years. The FIFA World Cup has taken place every four years since 1930 with the exception of 1942 and 1946 tournaments, which were cancelled due to World War II. Approximately 190–200 national teams compete in qualifying tournaments within the scope of continental confederations for a place in the finals. The finals tournament, which is held every four years, involves 32 national teams competing over a four-week period. It is the most prestigious football tournament in the world as well as the most widely viewed and followed sporting event in the world, exceeding the Olympic Games.  The most prestigious competition in club football is the UEFA Champions League which attracts an extensive television audience throughout the world. The final of the tournament has been, in recent years, the most-watched annual sporting event in the world. The top five European leagues are the Premier League (England), La Liga (Spain), Bundesliga (Germany), Serie A (Italy), and Ligue 1 (France). Attracting most of the world's best players, each of the leagues has a total wage cost in excess of £600 million/€763 million/US$1.185 billion. Football is one of a family of football codes, which emerged from various ball games played worldwide since antiquity. The modern game traces its origins to 1863 when the Laws of the Game were originally codified in England by The Football Association.",https://en.wikipedia.org/wiki/Association football
Australian rules football,"Australian rules football , officially known as  Australian football , or simply called ""Aussie rules"", ""football"" or ""footy"", is a contact sport played between two teams of 18 players on an oval field, often a modified cricket ground. Points are scored by kicking the oval ball between the middle goal posts (worth six points) or between a goal and behind post (worth one point).  During general play, players may position themselves anywhere on the field and use any part of their bodies to move the ball. The primary methods are kicking, handballing and running with the ball. There are rules on how the ball can be handled, for example, players running with the ball must intermittently bounce or touch it on the ground. Throwing the ball is not allowed and players must not get caught holding the ball. A distinctive feature of the game is the mark, where players anywhere on the field who catch the ball from a kick (with specific conditions) are awarded possession. Possession of the ball is in dispute at all times except when a free kick or mark is paid. Players can tackle using their hands or use their whole body to obstruct opponents. Dangerous physical contact (such as pushing an opponent in the back), interference when marking and deliberately slowing the play are discouraged with free kicks, distance penalties or suspension for a certain number of matches, depending on the severity of the infringement. The game features frequent physical contests, spectacular marking, fast movement of both players and the ball and high scoring.  The sport's origins can be traced to football matches played in Melbourne, Victoria, in 1858, inspired by English public school football games. Seeking to develop a game more suited to adults and Australian conditions, the Melbourne Football Club published the first laws of Australian football in May 1859, making it the oldest of the world's major football codes. Australian football has the highest spectator attendance and television viewership of all sports in Australia, while the Australian Football League (AFL), the sport's only fully professional competition, is the nation's wealthiest sporting body. The AFL Grand Final, held annually at the Melbourne Cricket Ground, is the highest attended club championship event in the world. The sport is also played at amateur level in many countries and in several variations. Its rules are governed by the AFL Commission with the advice of the AFL's Laws of the Game Committee.",https://en.wikipedia.org/wiki/Australian rules football
Auto racing,"Auto racing  (also known as  car racing ,  motor racing , or  automobile racing ) is a motorsport involving the racing of automobiles for competition.  Auto racing has existed since the invention of the automobile. Races of various sorts were organised, with the first recorded as early as 1867. Many of the earliest events were effectively reliability trials, aimed at proving these new machines were a practical mode of transport, but soon became an important way for competing makers to demonstrate their machines. By the 1930s, specialist racing cars had developed.  There are now numerous different categories, each with different rules and regulations.",https://en.wikipedia.org/wiki/Auto racing
Baseball,"Baseball  is a bat-and-ball game played between two opposing teams who take turns batting and fielding. The game proceeds when a player on the fielding team, called the pitcher, throws a ball which a player on the batting team tries to hit with a bat. The objective of the offensive team (batting team) is to hit the ball into the field of play, allowing its players to run the  bases, having them advance counter-clockwise around four bases to score what are called ""runs"". The objective of the defensive team (fielding team) is to prevent batters from becoming runners, and to prevent runners' advance around the bases. A run is scored when a runner legally advances around the bases in order and touches home plate (the place where the player started as a batter). The team that scores the most runs by the end of the game is the winner.  The first objective of the batting team is to have a player reach first base safely. A player on the batting team who reaches first base without being called ""out"" can attempt to advance to subsequent bases as a runner, either immediately or during teammates' turns batting. The fielding team tries to prevent runs by getting batters or runners ""out"", which forces them out of the field of play. Both the pitcher and fielders have methods of getting the batting team's players out. The opposing teams switch back and forth between batting and fielding; the batting team's turn to bat is over once the fielding team records three outs. One turn batting for each team constitutes an inning. A game is usually composed of nine innings, and the team with the greater number of runs at the end of the game wins. If scores are tied at the end of nine innings, extra innings are usually played. Baseball has no game clock, although most games end in the ninth inning.  Baseball evolved from older bat-and-ball games already being played in England by the mid-18th century. This game was brought by immigrants to North America, where the modern version developed. By the late 19th century, baseball was widely recognized as the national sport of the United States. Baseball is popular in North America and parts of Central and South America, the Caribbean, and East Asia, particularly in Japan, South Korea and Taiwan.  In the United States and Canada, professional Major League Baseball (MLB) teams are divided into the National League (NL) and American League (AL), each with three divisions: East, West, and Central. The MLB champion is determined by playoffs that culminate in the World Series. The top level of play is similarly split in Japan between the Central and Pacific Leagues and in Cuba between the West League and East League. The World Baseball Classic, organized by the World Baseball Softball Confederation, is the major international competition of the sport and attracts the top national teams from around the world.",https://en.wikipedia.org/wiki/Baseball
Beach volleyball,"Beach volleyball  is a team sport played by two teams of two players on a sand court divided by a net. Similar to indoor volleyball, the objective of the game is to send the ball over the net and to ground it on the opponent's side of the court. Each team works in unison to prevent the opposing team from grounding the ball on their side of the court.  Teams are allowed up to three touches to return the ball across the net, and individual players may not touch the ball twice consecutively except after making a block touch (the block touch counting as one touch). Making a block touch leaves only two more touches before the ball must be hit over. The ball is put in play with a serve—a hit by the server from behind the rear court boundary over the net to the opponents. The rally continues until the ball is grounded on the playing court, goes ""out"", or a fault is made in the attempt to return the ball. The team that wins the rally scores a point and serves to start the following rally. The four players serve in the same sequence throughout the match, changing server each time a rally is won by the receiving team.  Beach volleyball most likely originated in 1915 on Waikiki Beach in Hawaii, while the modern two-player game originated in Santa Monica, California. It has been an Olympic sport since the 1996 Summer Olympics. The Fédération Internationale de Volleyball (FIVB) is the international governing body for the sport, and organizes the FIVB Beach Volleyball World Championships and the FIVB Beach Volleyball World Tour.",https://en.wikipedia.org/wiki/Beach volleyball
Breakdancing,"Breakdancing , also called  breaking  or  b-boying/b-girling , is an athletic style of street dance from the United States. While diverse in the amount of variation available in the dance, breakdancing mainly consists of four kinds of movement: toprock, downrock, power moves and freezes. Breakdancing is typically set to songs containing drum breaks, especially in hip-hop, funk, soul music and breakbeat music, although modern trends allow for much wider varieties of music along certain ranges of tempo and beat patterns.  Breakdancing was created by the African American and Puerto Rican youth in the early 1970s. The earliest breakdancers were the 1st Generation Bboys known as Trixie (Lauree Myers), Dancing Doug (Douglas Colon), A1 Bboy Sasa, Danny Harris, William, Billy Bill, Waring, Kurtis Blow. The Legendary Smith Twins and Clark Kent.  The groups included Zulu Kings, Star Child La Rock, Salsoul and Crazy Commandos. By the late seventies, the dance had begun to spread to other communities and was gaining wider popularity; at the same time, the dance had peaked in popularity among African Americans and Puerto Ricans. A practitioner of this dance is called a b-boy, b-girl, breakdancer, or breaker. Although the term ""breakdance"" is frequently used to refer to the dance in popular culture and in the mainstream entertainment industry, ""b-boying"" and ""breaking"" were the original terms and are preferred by the majority of the pioneers and most notable practitioners.",https://en.wikipedia.org/wiki/Breakdancing
Climbing,"Climbing  is the activity of using one's hands, feet, or any other part of the body to ascend a steep topographical object. It is done for locomotion, recreation and competition, and within trades that rely on ascension; such as emergency rescue and military operations. It is done indoors and out, on natural and man-made structures.  Professional mountain guides or rock climbing guides, such as members of the IFMGA, have been known to be a historically significant element of developing the popularity of the sport in the natural environment, and remain so today.  Climbing will be an official sport for the first time in the 2021 Olympic Games in Tokyo (see Sport climbing at the 2020 Summer Olympics).",https://en.wikipedia.org/wiki/Climbing
Cornhole,"Cornhole  (also known regionally as  bags ,  sack toss , or  bean bag toss ) is a lawn game in which players take turns throwing 16 ounce bags of corn kernels at a raised platform (board) with a hole in the far end. A bag in the hole scores 3 points, while one on the board scores 1 point. Play continues until a team or player reaches or exceeds the score of 21 by means of cancellation scoring.",https://en.wikipedia.org/wiki/Cornhole
Cricket,"Cricket  is a bat-and-ball game played between two teams of eleven players on a field at the centre of which is a 22-yard (20-metre) pitch with a wicket at each end, each comprising two bails balanced on three stumps. The batting side scores runs by striking the ball bowled at the wicket with the bat (and running between the wickets), while the bowling and fielding side tries to prevent this (by preventing the ball from leaving the field, and getting the ball to either wicket) and dismiss each batter (so they are ""out""). Means of dismissal include being bowled, when the ball hits the stumps and dislodges the bails, and by the fielding side either catching the ball after it is hit by the bat and before it hits the ground, or hitting a wicket with the ball before a batter can cross the crease in front of the wicket. When ten batters have been dismissed, the innings ends and the teams swap roles. The game is adjudicated by two umpires, aided by a third umpire and match referee in international matches. They communicate with two off-field scorers who record the match's statistical information.  Forms of cricket range from Twenty20, with each team batting for a single innings of 20 overs, to Test matches played over five days. Traditionally cricketers play in all-white kit, but in limited overs cricket they wear club or team colours. In addition to the basic kit, some players wear protective gear to prevent injury caused by the ball, which is a hard, solid spheroid made of compressed leather with a slightly raised sewn seam enclosing a cork core layered with tightly wound string.  The earliest reference to cricket is in South East England in the mid-16th century. It spread globally with the expansion of the British Empire, with the first international matches in the second half of the 19th century. The game's governing body is the International Cricket Council (ICC), which has over 100 members, twelve of which are full members who play Test matches. The game's rules, the Laws of Cricket, are maintained by Marylebone Cricket Club (MCC) in London. The sport is followed primarily in the Indian subcontinent, Australasia, the United Kingdom, southern Africa and the West Indies. Women's cricket, which is organised and played separately, has also achieved international standard. The most successful side playing international cricket is Australia, which has won seven One Day International trophies, including five World Cups, more than any other country and has been the top-rated Test side more than any other country.",https://en.wikipedia.org/wiki/Cricket
Croquet,"Croquet  (French:  croquet ;   (UK) or   (US)) is a sport that involves hitting wooden or plastic balls with a mallet through hoops (often called ""wickets"" in the United States) embedded in a grass playing court.",https://en.wikipedia.org/wiki/Croquet
Cycling,"Cycling , also called  bicycling  or  biking , is the use of bicycles for transport, recreation, exercise or sport. People engaged in cycling are referred to as ""cyclists"", ""bicyclists"", or ""bikers"". Apart from two-wheeled bicycles, ""cycling"" also includes the riding of unicycles, tricycles, quadricycles, recumbent and similar human-powered vehicles (HPVs).  Bicycles were introduced in the 19th century and now number approximately one billion worldwide. They are the principal means of transportation in many parts of the world.  Cycling is widely regarded as an effective and efficient mode of transportation optimal for short to moderate distances.  Bicycles provide numerous possible benefits in comparison with motor vehicles, including the sustained physical exercise involved in cycling, easier parking, increased maneuverability, and access to roads, bike paths and rural trails. Cycling also offers a reduced consumption of fossil fuels, less air or noise pollution, reduced greenhouse gas emissions, and greatly reduced traffic congestion. These have a lower financial cost for users as well as for society at large (negligible damage to roads, less road area required). By fitting bicycle racks on the front of buses, transit agencies can significantly increase the areas they can serve. In addition, cycling provides a variety of health benefits. The World Health Organization (WHO) states that cycling can reduce the risk of cancers, heart disease, and diabetes that are prevalent in sedentary lifestyles. Cycling on stationary bikes have also been used as part of rehabilitation for lower limb injuries, particularly after hip surgery. Individuals who cycle regularly have also reported mental health improvements, including less perceived stress and better vitality. Among the disadvantages of cycling are the requirement of bicycles (excepting tricycles or quadricycles) to be balanced by the rider in order to remain upright, the reduced protection in crashes in comparison to motor vehicles, often longer travel time (except in densely populated areas), vulnerability to weather conditions, difficulty in transporting passengers, and the fact that a basic level of fitness is required for cycling moderate to long distances.",https://en.wikipedia.org/wiki/Cycling
Disc golf,"Disc golf  is a flying disc sport in which players throw a disc at a target; it is played using rules similar to golf. It is usually played on a course with 9 or 18 holes. Players complete a hole by throwing a disc from a tee  pad or area toward a target, throwing again from where the previous throw landed, until the target is reached. Usually, the number of throws a player uses to reach each target is tallied (often in relation to par), and players seek to complete each hole in the lowest number of total throws. The game is played in about 40 countries and, as of 2019, there are 53,366 active members of the PDGA worldwide.",https://en.wikipedia.org/wiki/Disc golf
Dog sport,Dog sports  are sports in which dogs participate.,https://en.wikipedia.org/wiki/List of dog sports
Equestrianism,"Equestrianism  (from Latin  equester ,  equestr- ,  equus , 'horseman', 'horse'), commonly known as  horse riding  (British English) or  horseback riding  (American English), includes the disciplines of riding, driving, or vaulting with horses. This broad description includes the use of horses for practical working purposes, transportation, recreational activities, artistic or cultural exercises, and competitive sport.",https://en.wikipedia.org/wiki/Equestrianism
Exhibition drill,"Exhibition drill  is a variant of drill that involves complex marching sequences which usually deviate from drill used in the course of ordinary parades. Teams performing exhibition drill are often affiliated with military units, but the scope of exhibition drill is not limited to military drill teams. Exhibition drill is often performed by Armed Forces Precision Drill Teams, the drill teams at service academies and ROTC and JROTC units, and civilian drill teams that perform at parades, drill meets, and half-time shows and other public venues.",https://en.wikipedia.org/wiki/Exhibition drill
Field hockey,"Field hockey  is a widely played team sport of the hockey family. The game can be played on grass, watered turf, artificial turf or synthetic field, as well as an indoor boarded surface. Each team plays with ten field players and a goalkeeper. Players use sticks made of wood, carbon fibre, fibre glass, or a combination of carbon fibre and fibre glass in different quantities, to hit a round, hard, plastic hockey ball. The length of the hockey stick is based on the player's individual height: the top of the stick usually comes to the players hip, and taller players typically have longer sticks. The sticks have a round side and a flat side, and only the flat face of the stick is allowed to be used. Use of the other side results in a foul. Goalies often have a different design of stick, although they can also use an ordinary field hockey stick. The specific goal-keeping sticks have another curve at the end of the stick, which is to give it more surface area to block the ball. The uniform consists of shin guards, shoes, shorts or a skirt, a mouthguard and a jersey.  The game is played globally, particularly in parts of Western Europe, South Asia, Southern Africa, Australia, New Zealand, Argentina, and parts of the United States, primarily New England and the Mid-Atlantic states. Known simply as ""hockey"" in most territories, the term ""field hockey"" is used primarily in Canada and the United States where ice hockey is more popular. In Sweden, the term  landhockey  is used, and to some degree in Norway, where the game is governed by the Norges Bandyforbund. During play, goal keepers are the only players allowed to touch the ball with any part of their body, while field players can only play the ball with the flat side of their stick. A player's hand is considered part of the stick if holding the stick. If the ball is touched with the rounded part of the stick, it will result in a penalty. Goal keepers also cannot play the ball with the back of their stick.  The team that scores the most goals by the end of the match wins. If the score is tied at the end of the game, either a draw is declared or the game goes into extra time, or there is a penalty shoot-out, depending on the format of the competition. There are many variations to overtime play that depend on the league or tournament rules. In American college play, a seven-aside overtime period consists of a 10-minute golden goal period with seven players for each team. If a tie still remains, the game enters a one-on-one competition where each team chooses five players to dribble from the 25-yard (23 m) line down to the circle against the opposing goalie. The player has eight seconds to score against the goalie while keeping the ball in bounds. The game ends after a goal is scored, the ball goes out of bounds, a foul is committed (ending in either a penalty stroke or flick or the end of the one-on-one) or time expires. If the tie still persists, more rounds are played until one team has scored.  The governing body of field hockey is the International Hockey Federation (FIH), called the  Fédération Internationale de Hockey  in French, with men and women being represented internationally in competitions including the Olympic Games, World Cup, World League, Champions Trophy and Junior World Cup, with many countries running extensive junior, senior, and masters club competitions. The FIH is also responsible for organizing the Hockey Rules Board and developing the rules of the game.  A popular variant of field hockey is indoor field hockey, which differs in a number of respects while embodying the primary principles of hockey. Indoor hockey is a 5-a-side variant, using a field which is reduced to approximately 40 m × 20 m (131 ft × 66 ft). Although many of the rules remain the same, including obstruction and feet, there are several key variations: players may not raise the ball unless shooting at goal, players may not hit the ball, instead using pushes to transfer it, and the sidelines are replaced with solid barriers, from which the ball will rebound and remain in play. In addition, the regulation guidelines for the indoor field hockey stick require a slightly thinner, lighter stick than an outdoor one.",https://en.wikipedia.org/wiki/Field hockey
